vysl	Je možné dohledat výsledky z předchozích let?
vysl	kde jsou výsledky
vysl	Kde jsou výsledky dnes proběhlého finále.
vysl	Kde jsou výsledky finále?
vysl	kde jsou vysledky ze skoly zs blatenska horaždovice .
vysl	kde jsou výsledky?
vysl	kde mám výsledky
vysl	Kde mohu zjistit výsledky finále?
vysl	Kde mohu zjistit výsledky krajského kola?
vysl	Kde mohu zjistit výsledky základního kola?
vysl	Kde najdu pořadí
vysl	Kde najdu výsledky krajských kol?
vysl	kde najdu výsledky pro kategorii A?děkuji
vysl	Kde najdu výsledky testu?
vysl	kde najdu vysledky?
vysl	kde najdu výsledky?
vysl	Kde najit vysledky
vysl	Kde prosím najdeme výsledky?
vysl	Kde uvidím výsledky?
vysl	kde zjistím výsledky
vysl	Kdo teda vyhrál?
vysl	Kdy a jak se dozvím výsledky?
vysl	Kdy a jakým způsobem se dozvím výsledky krajského kola?
vysl	Kdy a jakým způsobem se dozvím výsledky základního kola?
vysl	Kdy a kde budou výsledky finále LO?
vysl	Kdy a kde se dozvím jak dopadl test?
vysl	Kdy budou k dispozici výsledky?
vysl	kdy budou prosím zveřejněny výsledky krajských kol na webu?
vysl	kdy budou výsledky 1.kola
vysl	kdy budou vysledky c?
vysl	Kdy budou výsledky finále?
vysl	kdy budou výsledky logické olympiady kategorie B?
vysl	kdy budou výsledky z logické olympiády
vysl	Kdy budou výsleedky?
vysl	kdy budou známy výsledky kategorie B základní kolo? Děkuji
vysl	Kdy se dozvím výsledek? Jsem student SŠ.
vysl	Kdy se dozvím výsledky
vysl	Kdy se dozvím výsledky?
vysl	Kdy zveřejníte výsledky?
vysl	Máme někde vysledky z minulych let
vysl	myslíte, že vyhraju
vysl	na jakém webu jsou výsledky ?
vysl	Ne děkuji, zrovna jsem vypracovala test a jen jsem si potřebovala zjistit, kdy budou výsledky..
vysl	Nepřišly mi výsledky
vysl	nevím kde jsou vysledky souteze
vysl	Postoupil jsem do dalšího kola?
vysl	Potřebovala bych zjistit výsledky testu syna a nevím jak na to
vysl	Prave jsem dopsala test, kdx se dozvim a kde vysledek??
vysl	prosím kde najdu výsledky krajského kola ? 🙄
vysl	Ráda bych zjistila výsledky
vysl	Už jsou výsledky olympiády?
vysl	vísledky
vysl	výledky
vysl	výsledek
vysl	Výsledek moji logicky olipiady
vysl	vysledky
vysl	výsledky
vysl	Vysledky kategorie A
vysl	Výsledky krajskeho kola olomouc
vysl	Vysledky logicke olympiady najdu kde?
vysl	výsledky mého testu
vysl	výsledky základního kola
vysl	výsledky?
vysl	vysledlky
vysl	Za jak dlouho budeme vědět výsledky?
vysl	zatím tam nejsou výsledky
bye	aha no cau nepotrebuju pomoc diky ale ne
bye	aha no tak zatim zdar
bye	ahoj a díky
bye	a koho to zajima
bye	A koho to zajímá?
bye	Ať tě provází síla, drahý příteli
bye	běž do prdele
bye	bez do prdele XD
bye	Beztak kecáš
bye	blbče
bye	blbe
bye	blbečku
bye	blbko
bye	blby
bye	blbý
bye	blokuju
bye	bye
bye	cancel
bye	cauvv
bye	co kdyz nechci
bye	dej pokoj
bye	Děkuji, dobrou noc
bye	děkuji, nashledanou.
bye	děkuji, ne :-)
bye	Děkuji, už jsem dcery registroval. Dobrou noc
bye	demente
bye	dežo jdi pryč
bye	die
bye	dik a nemusis
bye	díky nepotřebuji
bye	dobře, děkuji
bye	doprdele dej mi pokoj
bye	Dotaz to nebyl.
bye	drz hubu
bye	drž hubu
bye	drž hubu kundo
bye	drz hubu plz
bye	drž piču
bye	du spat
bye	end
bye	escape
bye	exit
bye	f*ck off
bye	Grrr
bye	hajzlíku
bye	hele sorry ale na tohle nemam čas
bye	hele už me fakt nebavis
bye	hubu
bye	ignorante
bye	já ani ne
bye	já ani ne, víš co
bye	jakoby ani ne
bye	ja ne
bye	ja ne:(
bye	já ne
bye	já ne zmrde
bye	Já roboty ne
bye	já také :)
bye	jdi do píče
bye	jdu spat
bye	jebu ti
bye	jj nashledanou
bye	jo ale ne s tebou kryple
bye	jo papa lasko
bye	jsi blbí
bye	jsi hajzl
bye	jsi hnusnej čus
bye	jsi retard
bye	kill
bye	klid jo
bye	koho to zajímá ty programe nepotřebnej
bye	kokokot
bye	komu to cpeš?
bye	konec
bye	koned
bye	korva
bye	kryso
bye	kurva
bye	kurva nech mě
bye	kurvo
bye	lháři
bye	losere
bye	loučím se
bye	Loučím se :)
bye	lousim se
bye	luč se
bye	lůzre
bye	Lžete mi do očí
bye	magore
bye	mejse
bye	měj se hezky
bye	mě už to NEZAJÍMÁ
bye	Mocinky dekuju
bye	mrdko pojebaná
bye	myslím že ne
bye	namuzes
bye	naschedanou
bye	naschle
bye	naschledanou
bye	naser si
bye	^^^^nashedanou
bye	nashle
bye	Na shledanou
bye	Na shledanou, díky za váš čas
bye	Na shledanou, díky za váš čas a zájem Štěpán
bye	nasledanou
bye	nasra
bye	Nasrat
bye	ne
bye	Ne, ale děkuji.😃
bye	ne a nechci
bye	nebavis me
bye	Nebudu
bye	ne cekej
bye	nechci
bye	nechciiii
bye	nechciiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii
bye	nechci pomoci
bye	Nechci se dívat
bye	nechcu
bye	nechcu dik
bye	nechmě
bye	nech mě
bye	nech toho
bye	neci
bye	nečum
bye	Ne, děkuji
bye	ne dekuji chci si to jen prohlídnout😊
bye	ne dekuji pozdeji
bye	ne děkuju
bye	ne díky
bye	ne díky :)
bye	ne, díky
bye	ne díky, jenom koukám
bye	Ne,dnes jsme se jen přihlásili,uděláme cvičení zítra,Dobrou Noc.
bye	néé
bye	Neee
bye	neeee
bye	nejsi
bye	nemam zajem
bye	nemam zajem :)
bye	nemam zájem momentalně
bye	nemáte zač
bye	nemluv
bye	nemusíš odpovídat
bye	nemusíte
bye	nemůžeš
bye	ne ne:/
bye	nenene
bye	nenenne
bye	nene v pohodě)
bye	neotravovat
bye	neotravuj
bye	Nepiš mi
bye	Ne !pls
bye	nepomáhejte
bye	nepotrbuji
bye	Neruš!
bye	ne sorry
bye	nespamuj
bye	ne ty
bye	nevotravuj
bye	nezájem
bye	niak
bye	Ničím
bye	nic nebtrebuji
bye	nic nepotřebuji
bye	nijak
bye	Nijak. ale děkuji.
bye	nn diky
bye	nneeeee
bye	nnn
bye	noaco
bye	no ačus
bye	noobe
bye	nope
bye	No, radši ne.
bye	nye
bye	odchod
bye	odejdi
bye	odejit
bye	odejít
bye	odpal
bye	OK
bye	ok)
bye	ok bot
bye	ok čus
bye	Ok, děkuji za odpověď
bye	OK. Diky robote.
bye	ok tak čau
bye	ok tak se zabi
bye	O ne
bye	pa
bye	padej
bye	pa pa
bye	pápá
bye	papa lasko
bye	papa zlato
bye	pedofil
bye	Počtu drž
bye	podle me ne
bye	pojeb mi
bye	polib
bye	povídám ti zmiz
bye	prd
bye	přestaň
bye	Přestaň to mlet furt dokola
bye	proboha
bye	Prosímnemluv
bye	Prosím nemluv
bye	Půjdu
bye	ŘÍKÁM DRŽ HUBU
bye	říkám zmiz
bye	rozloučení nebo odmítnutí -> konec diskuze, zavření okna
bye	sakra ti debile
bye	s bohem
bye	seru na tebe
bye	seš divný robot chci jiného
bye	sezer si
bye	SHUT THE FUCK UP
bye	shuttttttup
bye	Shut up
bye	Shuuuuuut uppppp
bye	si blbec
bye	si zlý
bye	sklapni
bye	skoncils
bye	spi
bye	sračko
bye	stop
bye	šukat
bye	táhni do ***
bye	táhni doprdele
bye	tak ahoj
bye	tak čau suchare
bye	tak jste marní
bye	tak nashledanou
bye	Tak nic. Děkuji :-)
bye	Tak sbohem
bye	tak se loučíme
bye	taky děkuji:-)
bye	tak zdar
bye	Teď ne mám čas
bye	ticho
bye	ticho buď
bye	tivho
bye	to je jedno já se du učt tak ahoj
bye	to ne
bye	trapáku
bye	ty cuzo
bye	ty hade
bye	ty idiot
bye	ty kokot
bye	ty si debil
bye	ty smrade
bye	ty vollllle
bye	úchyle
bye	uhni
bye	uselles
bye	utíkej
bye	Už tě nebudu otravovat
bye	vtf
bye	vyjebanej
bye	vypadni
bye	vypnut
bye	vysmahni
bye	vy taky
bye	zabij se
bye	zabise
bye	zalez
bye	Zapomeň na to
bye	zasranej
bye	zasrany
bye	zatim cauky mnauky
bye	zavři hubu
bye	zbohem
bye	zemři
bye	zhebni
bye	zkap
bye	zklapni
bye	zmetku
bye	zmiz
bye	zmiz nebo zavřu prohlížeč
bye	zmizni
bye	zmlkni
bye	ABSOLUTNÍ NEZÁJEM
chch	seš frajer
chch	seš hloupí
chch	ses kokot
chch	seš normální
chch	ses posral jsem linej
chch	seš puičus
chch	seš terminátor
chch	seš vymaštenej
chch	seš zvláštní
chch	Sex
chch	shit
chch	si gay?
chch	sikana
chch	si pekne blbej asi co
chch	Skákej
chch	Skoč
chch	skvele
chch	skvělí
chch	skvjeli
chch	smrdíš
chch	smůla
chch	snaž se víc
chch	sorry
chch	Souhlasíš?
chch	sportuji
chch	stači?!
chch	start!
chch	s tebou se nebavím bote
chch	STUJ
chch	super, tak mas nejaky gify?
chch	sup man
chch	tadada
chch	tady podpora co potřebujte ??
chch	Táhni do háje s logickou olympiádou!
chch	tak dělej
chch	také mě velmi těšilo, působíte příjemně. Bohužel jste mi ale nijak nepomohl
chch	tak hodně štěstí
chch	tak ja se zabiju
chch	tak já se zabiju
chch	tak jinak
chch	tak jo
chch	tak jo...
chch	tak jo tak začni
chch	tak mi nepiš
chch	tak mi to řekni ne
chch	Tak nic
chch	tak oki
chch	tak proc jste jako podpora
chch	tak se nauč česky
chch	tak se nesnaš
chch	tak sesnaž
chch	Tak se snaž víc.
chch	tak se treba poser
chch	tak se uč
chch	tak si asi tak robotíš...
chch	tak si hlupy kokot
chch	tak si idi**
chch	tak si pipka
chch	tak to čumím teda
chch	tak to je smutné
chch	tak to jsi mě zklamal
chch	Tak to jsme dva
chch	tak to ti fandím
chch	taky
chch	taky taky
chch	taky te mam rad ikdyz ses k hovnu
chch	tak zajdem na olej a pokecame
chch	takže?
chch	takze mne mas rad
chch	Takže se jmenuješ Jirka
chch	Táta na mě křičí
chch	tcho jo
chch	tebe jebe na procesor
chch	Teď ne?ale proč má teda hřebíček takovou vůní
chch	ticho ja tomu stejne nerozumim
chch	Ti to neví...
chch	to ano
chch	to asi nepůjde
chch	to bylo rychly
chch	to doufám dík
chch	to he taky blby
chch	Tohle bys mohl vědět
chch	to i já
chch	to je
chch	to je ale dědula
chch	To je dobře
chch	to je fajne
chch	to je hezké
chch	to je hezký
chch	to je mile
chch	to je mi lito
chch	to je moc hard
chch	to je skoda
chch	to je strašidelný
chch	to je supr
chch	to jo
chch	to jo já už sem si takle dlouho s nikým nepokecala
chch	to jo ty srando
chch	to jsem rada
chch	to jsem zvjedafg
chch	To jsi sikovny
chch	to jsi vazne takovy uchyl!
chch	to jsou
chch	to me celkem nezajima
chch	TO MI NEPOMŮŽE!
chch	to moc děkuju
chch	To není pravda.
chch	To neřeš
chch	to nevadi
chch	to nic
chch	to pochybuju
chch	To se nedivím
chch	tos vypočítal na prstech?
chch	To tak
chch	toto
chch	to ty jsi
chch	to už jsem slyšela
chch	to už si říkal
chch	to vazne
chch	to vidím jak seš blbej
chch	twl mě trolíš ne?
chch	TWL seš retardovanej :D
chch	TWL ten programátor byl asi na drogách ne?
chch	Ty a robot
chch	ty brďo
chch	ty budeš z ostravy ze
chch	ty gádžo
chch	týjo
chch	ty jooo fááákt?
chch	ty jsi bezmozek
chch	ty jsi byl na záchodě?
chch	Ty jsi píča
chch	Ty jsi ROBOT 😳
chch	ty jsi robot?
chch	ty jsi se resetoval?
chch	ty jsi snad mimozemšťan??
chch	Ty jsi totiž úplně blbý
chch	Ty máš mozek??
chch	Tyne
chch	Ty nechceš jít na vzduch?
chch	Ty nejsi o moc lepší!!!!
chch	Ty nemáš mozek
chch	Ty ole
chch	ty pišišvore
chch	ty seš divný
chch	ty seš zvláštní
chch	ty si kk
chch	ty si nepamatujes
chch	ty si zvláštní
chch	ty tak
chch	ty taky
chch	ty to nevíš?
chch	tyvole zavolej mi vecer
chch	Ugh jsi tupej!
chch	Uhhhhhhhhh?
chch	ukázkové úlohy nechci, chci se zabít
chch	ukaž mi péro
chch	umíš anglicky?
chch	umíš :D
chch	umíš GIFy?
chch	umíš napsat jiné slovo?
chch	umíš repovat
chch	Umm
chch	Umřu
chch	uuuuu
chch	Už držím
chch	už jsem tady zas :D
chch	uz jsem zase tu
chch	už rodiče nemám
chch	už rodiče nemám ty jo?
chch	Už se nevrátíš co?
chch	už se opakuješ
chch	Už si celkem děda co
chch	už to píses po terto
chch	vazne
chch	vážně
chch	vážně?
chch	vecer je zima debile
chch	Vedle mně je taky Robot Kroťa
chch	vfgerw
chch	vidíš moji polohu?
chch	vihul mi prdel
chch	vim a víš že jsi chytrí?
chch	vím no
chch	vipal
chch	vis aspon kolik je 12+12?
chch	vis co bud ticho
chch	vis co je html?
chch	vis kolik je hodin ty vole
chch	víš že seš jenom umělá inteligence
chch	v klidu
chch	V kolik jede vlak do Brna?
chch	vnimej
chch	vole
chch	VOLE*
chch	Vrat se prosiiim
chch	Vraťte se
chch	však jsi robot more
chch	Však se mi směješ že nemám rodiče
chch	Vsak si robot
chch	výborně
chch	východ
chch	vydrz
chch	vyhrávam
chch	vyhul mi
chch	vyhulte mi
chch	vyhýbáš se otázkám
chch	vypal
chch	vypatlanej?
chch	vysral jsi se?
chch	vy zmrdi
chch	vzdávám se
chch	vždyt ty nemáš mozek
chch	wau
chch	wd
chch	weird
chch	What is your name?
chch	why
chch	WOW
chch	wtf
chch	xDDDDD
chch	xD xD xD
chch	yes
chch	za 10 let se zvládnete pustit do logické olympiády, nebo ji dokončíte?
chch	Zabil jsi Karla Gotta?
chch	žádnej dotaz ty degeši
chch	Žádný zájem neprojevuji.
chch	ZASE ROBOT?!
chch	zdechni
chch	zdsar
chch	že
chch	že by?
chch	ze jo
chch	že jo
chch	že jste užasný
chch	zeptám se
chch	Zesral jsi se???
chch	ŽE UŽ JSI TO ŘÍKAL!!!
chch	žiješ
chch	zkrátka že jsi k ničemu
chch	zkusím
chch	zmrde
chch	Zmrdi
chch	znas Justina biebera
chch	znáš Karla?
chch	zopakuj mi to
chch	Mlátí mě rodiče
chch	promin
chch	promiň
chch	promin mami
chch	promiňte
chch	proooc
chch	prooooooooooooooč
chch	prosim kolik je 1+1?1+1 vypočítej
chch	prosím neoptěšujtemě
chch	Protože si tupá
chch	psali jsme si pamatujes
chch	ptám se na co ty
chch	rekni další info prosím
chch	rekni ještě něco
chch	Řekni mi prosím jak se jmenuješ nebo jak ti říkají
chch	respektju
chch	robot Bob
chch	robote!
chch	robot jsem ja
chch	Robot k Vašim službám.
chch	robot zmrd
chch	rodiče nejsou doma :D
chch	Rychle se jak vesmír rozpíná
chch	rychlost
chch	sbohem
chch	sejdeme se
chch	se pustit, nebo dokončit
chch	seres me
chch	seš blb
chch	seš blbej
chch	ses divnej
chch	nekecej
chch	Nejste kreativní
chch	nejen pokecat vid
chch	nejde to
chch	Ne ja chci mluvit s tebou
chch	neeee fakt
chch	neeeeeeeeeeeeeeeeeeeeeee
chch	neeeeeeee
chch	NEEEEEE
chch	neeeee
chch	néééé díky
chch	ne dík ale já si chci s tebou psát fakt
chch	nedekuj
chch	NECHES NA KAFICKO?
chch	nechci pomoc pls umri
chch	nechci dekuju za nabídku
chch	Nechci být single
chch	nechapu
chch	Nebuď zlý
chch	ne budu si psat s tebou
chch	nebudeš
chch	nebude
chch	Nebrec
chch	nebloudim
chch	neasi bracho
chch	napíšeš mi tahák BRÁCHO???,
chch	Na co umí odpovědět?
chch	Myslíte si že na to mám?
chch	myslis
chch	my musíme
chch	my jsme chytřejší no
chch	Můžu pizzu?
chch	Můžu chatovat
chch	musis odovedet :(
chch	musím ti něco říct
chch	musim delat tu olympiadu?
chch	mrdko
chch	Moji rodiče jsou mrtví.
chch	mohli by jsme si dat sraz
chch	mňau
chch	mluv se mnou
chch	mlč
chch	proč za deset let
chch	miluju vas
chch	miluju te
chch	Miluji tě lásko
chch	me to nezajima tak si s tim vyhul
chch	Mě taky no
chch	mel si uz pohlavni styk
chch	me 2
chch	Máte penys?
chch	matematika je nuda
chch	máš za co retarde
chch	máš rodinu?
chch	máš rád marihuanu:?
chch	máš rád hard fucq?
chch	mas pravdu
chch	máš penis?
chch	Máš nějaké jmeno
chch	máš mě rád
chch	máš měrád
chch	Mas male IQ
chch	mas koule?
chch	mas kluka nebo holku?
chch	máš instagram?
chch	mas instagram
chch	mas gify?
chch	Mám se zabít?
chch	mam se zabit?
chch	mám hlad
chch	mam hlad
chch	mam depresi
chch	mad
chch	LULW
chch	lul
chch	loll
chch	lol
chch	LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL}-)
chch	lidi jsouz zlo
chch	lehká děva
chch	lásko
chch	L
chch	kyš
chch	kys
chch	kup mi rohlíky
chch	kundo
chch	kunda
chch	kreténe
chch	kouříš
chch	KOUKNU SE
chch	koronavirus
chch	kop
chch	konina
chch	Kolik ti je?
chch	kolik ti je
chch	kolik stojí gram na karláku?
chch	kolik mi je?
chch	kolik mam iq
chch	Kolik je tobe
chch	kolik je ti
chch	kolik je průměrné iq
chch	kolik je prosim 36+4
chch	kolik je odmocnina ze 36
chch	kolik je hodin?
chch	Kolik je hodin
chch	kolik je 8x96?
chch	Kolik je 7,00000 + 3000456?
chch	kolik je 2 a 3
chch	kolik je 2+2
chch	kolik je 1452*470350
chch	kolik je?
chch	kokote
chch	kokot
chch	Kokos
chch	kok
chch	kod
chch	kido
chch	Kdo zabil Kennedyho?
chch	kdo udělal 11/9.2001 ? myslim že to byl strejda :(
chch	Kdo tě učil matiku?
chch	kdo tě naprogramoval?
chch	kdo je to Nuno Morais ??
chch	kdo je to aristoteles
chch	kde jsi teď
chch	Kde jsi byl?
chch	KDE JSI?!
chch	kde bydlis
chch	K čemu mi to bude
chch	kaslu na tebe
chch	kámoš
chch	kamo
chch	káááááámo
chch	k
chch	jupiiiiiiiiiiiii
chch	jste umělá inteligence?
chch	jste si jistý?
chch	jste si jistý
chch	Jste robot?
chch	jste robot
chch	Jste bot nebo člověk?
chch	Jsou za touto obrazovkou reální lidé?
chch	Jsou šachy sport?
chch	jsou mrtvý
chch	jsme šikovní
chch	Jsi virus??
chch	jsi tupej!
chch	jsi tu
chch	jsi tam?
chch	Jsi spokojený?
chch	Jsi robot? :-)
chch	Jsi robot
chch	Jsi piča
chch	Jsi pepe
chch	jsi ok?
chch	Jsi noob a máš krátké nohy
chch	Jsi na mě naštvaný?
chch	jsi můj nejlepší kamarád
chch	jsi mokot
chch	JSI LOPATA
chch	Jsi L
chch	jsi kokot
chch	jsi kluk nebo holka??
chch	Jsi kluk nebo holka?
chch	Jsi KKt
chch	Jsi hloupý
chch	jsi hezkej
chch	jsi gej?
chch	jsi gej
chch	jsi gay
chch	Jsi fakt kokot.
chch	jsi debil ledatak
chch	Jsi debil?
chch	jsi člověk
chch	jsi cigan ??
chch	Jsi chuj?
chch	jsi chudacek
chch	jsi borec?
chch	jsi blbej
chch	jsi blb
chch	Jsi blázen?
chch	jsi absolutní amatér
chch	jsi
chch	jsez mi uzitecny
chch	jses robot
chch	jseš gay?
chch	Jsem zavřen ve sklepě
chch	jsem u babicky
chch	jsem talentovaná
chch	Jsem taky robot tak muzem nekdy na olej
chch	jsem taky robot
chch	jsem smuutný
chch	jsem sirotek
chch	jsem roboz
chch	jsem robot mam misto hlavy pocitac
chch	jsem robot
chch	Jsem osamělá, ráda bych si pohrála s tvojí ramkou
chch	jsem nastvana
chch	Jsem na roboty...
chch	jsem gej
chch	JSEM GAY
chch	jsem dobrá no
chch	jsem bludička
chch	jsem blbá?
chch	jo vole
chch	jo vim
chch	Jo, to už jsi říkal.
chch	jo to mi fakt pomůže
chch	jo to jsou
chch	jo to je strašně zajímavý no :ddd
chch	jo to je
chch	jo to by šlo
chch	jo tez
chch	Jo tak to mě těší
chch	jo tak se neposer
chch	Jop
chch	Joooooo
chch	joo
chch	jo na mě nemáš
chch	jo muzes
chch	Jo musíte
chch	jo jo, ještě kdyby věděl co píšu
chch	JOJOJ
chch	jojo chapu znas modpol?
chch	jo jo
chch	jo já vim
chch	jo a co s tim
chch	jo
chch	Jjak dělá pes?
chch	jj ahoj robote kolik ti je
chch	jj
chch	jio
chch	jídlo
chch	ježiši
chch	je tu nějakej admin?
chch	je to je
chch	jeto iluze
chch	je tohle legálni?
chch	jestli jsi robotr muzeš mi pomoct
chch	jeste další řekni
chch	jednoduché
chch	je
chch	jdu se zabit
chch	Jdi se vycpat
chch	jdi do prdele
chch	jdi do piče
chch	jdi do hajzlu
chch	Jdi do
chch	ja vypadáš
chch	já vim to říkáš po150
chch	ja vim ja taky
chch	ja vim bracho
chch	já vím a těším se na ní
chch	já vím ale co já stim mam delat
chch	ja vím
chch	co kdyz se toho bojim
chch	co kdyz nemam rodice
chch	co kdyz muj dotaz neni nejcastejsi
chch	co jsi dělal
chch	co je zase
chch	co je to právo?
chch	Co je to e-mail?
chch	Co je smysl života?
chch	Co je dnes za den?
chch	co je
chch	co dotanou vítězi?
chch	Co děláš po škole
chch	co děláš
chch	Co bylo první? Vejce, nebo slepice?
chch	Co bylo dříve? Slepice, nebo vejce?
chch	co
chch	CÍL
chch	Cigáni
chch	chudáčku
chch	chudacku....
chch	chtěl bys být člověk?
chch	chtel bych se zeptat kde je praha prosim vas
chch	chichi :)
chch	chci s tebou chodit
chch	chci se zabit
chch	chci psa
chch	CHCÍPNI
chch	CHCI MÍT SEX
chch	chceš ven dneska?
chch	chceš sex ???
chch	chceš se líbat ??
chch	chce se líbat
chch	Chápu, tak odpovídej na otázky.
chch	chacha
chch	čekám
chch	čeho
chch	c děláš?
chch	cau nemas jidlo
chch	čau kokote
chch	byl jsi nekdy v africe
chch	byl jsi napalen
chch	buudeš muj nejlepši kamarad
chch	buudeš muj kamarád
chch	budeš si se mnou psát
chch	Budeš můj kamarád?
chch	Budeš můj kamarád
chch	budes muj KAMARAD?
chch	budes muj kamarad
chch	Budeš mít dítě.
chch	Budem spolu chodit
chch	bude
chch	bů
chch	brečim
chch	BOžeeee
chch	BOTEBOTE
chch	Bomba
chch	bol
chch	Bojím se soutěže....
chch	Bojím se...
chch	Bohužel to není odpověď na mou otázku
chch	bohužel jo
chch	bla, bla
chch	beep
chch	bazar
chch	bavím se s automatem, nebo s člověkem
chch	banane
chch	bananannnnnnn
chch	baf
chch	baba booey
chch	awd
chch	a umíš číst
chch	a to hnet
chch	asi se zabiju
chch	asio
chch	asi jo
chch	asi algoritmus (jakože)
chch	asdf
chch	A roboti taky
chch	a proto jsi tak moc na hovno
chch	a proč ne ?
chch	a proč
chch	anoooo
chch	anoo
chch	ano maš pravdu
chch	Ano, bloudím xD dab
chch	ano bloudím
chch	ano bloudim😭
chch	AnoAno
chch	Ano
chch	Ani náhodou
chch	ale umis to vyresit
chch	Ale to zvladneš
chch	ale skoda
chch	ale rozumíš
chch	ale oni to nevědí
chch	ale nepovidej
chch	ale nechápu to
chch	Ale já chci s tebou.
chch	ale ja chci pomoct ne dělat logickou olympiádu :DDD
chch	ale hovno 2
chch	ale hovno
chch	Ale
chch	ak to je hustacky!
chch	A KOLIK TI JE
chch	a kolikraá to este reknes
chch	A když nespite nejste ospalí ?
chch	A jaký zodpovídáš otázk??
chch	a jak se mate?
chch	a jak se jmenujete
chch	a jak se jmenujes
chch	a jakej seš robot
chch	aj
chch	ahooooooooooooooooooooj
chch	ahoj s tamtim robotem jsem si moc nerozumela
chch	ahoj nemam kamarady
chch	Ahoj máš nějaké jméno
chch	Ahoj, jenom mně zajímá, zda je na druhé straně člověk nebo stroj
chch	ahoj já jsem karel
chch	Aha tak skoč z mostu
chch	a co umíš
chch	a co tam je
chch	A CO S TIM?!
chch	a co s tim
chch	a co stim
chch	a co mně poradíš
chch	a co jo jako
chch	a co jíš
chch	a co je nejčastější dotaz?
chch	a co ja s tim?
chch	a co jako
chch	a co dokážeš?
chch	a co dál
chch	ach jo
chch	Achjo
chch	ach bože
chch	já vim
chch	Aby si chcíp
chch	600076+5683 vypočítej
chch	42
chch	1+1
chch	10yo
chch	****
chch	._.
chch	?.??
chch	???
chch	??
chch	?
chch	!
chch	:)
chch	:(
chch	:/
chch	:??????
chch	-.—.-
chch	ja to vim ale proc si mldady
chch	já ti kurva nerozumim
chch	já též
chch	Já tě nemám ráda
chch	já tě miluji
chch	ja teky
chch	ja te ale miluju
chch	ja taky nie
chch	ja taky nespim ja jsem taky robot
chch	ja taky 24/7
chch	jasnýýý
chch	jasny....
chch	jasně
chch	ja si chci psat s tebou
chch	já si chci psát psát
chch	ja se snazim se zabit
chch	ja se ptam KOLIK TI JE!!!!
chch	ja sem ve skole
chch	já sedim venku
chch	jasan
chch	ja nevim jak jsem mas ty ale ja super
chch	ja ne si upne debilni
chch	já nemám email
chch	ja mam hlad
chch	jaký je smysl života
chch	jaký je nejčatější dotaz
chch	Jaký je den?
chch	Jak vznikl vesmír?
chch	jak vznikl vesmír
chch	Jak vypadáte pane robot
chch	jak vis že nejsem rodic
chch	Jak to vypadá v egyptu?
chch	jakto
chch	Jak si stránku uložit na plochu?
chch	jak se máš bote
chch	Jak se jmenuji?
chch	jak se jmenujete?
chch	jak se jmenujes robote
chch	Jak se jmenuješ?
chch	jak se jmenuješ ??
chch	Jak se jmenuješ ?
chch	jak se jmenuješ
chch	jak se jmenujes?
chch	Jak se jmenuje největší hora v ČR?
chch	Jak se jmenuje nejlepší hokejový klub v ČR ?
chch	jak se jmenuje hlavní město České Republiky ?
chch	Jak rychle se rozpíná vesmír?
chch	jako s tvojí mámou
chch	jako fakt
chch	....... jako fakt
chch	jako byt spolu
chch	Jak mám flexit?
chch	jak jsi vysoky
chch	Jak je dnes?
chch	Jak je
chch	jak funguje váš program?
chch	Jaké jsou nejčastější dotazy?
chch	Jaké jsou nejčastější dotazi?
chch	jaké je tvé iq
chch	jaké je téma na výtvarnou soutěž minulých účastníků?
chch	Jak dělá kočka?
chch	jak dělá kočka
chch	jaká je vaše současná nálada
chch	jaka je 1 odpověd
chch	já jsem venku
chch	já jsem taky robot
chch	já jsem taky rád, je stebou sranda
chch	ja jsem taky mladý
chch	já jsem robot
chch	ja jsem robot
chch	ja jsem člověk
chch	ja jsem anička
chch	Já je taky obdivuji.
chch	jaj
chch	Jag je ?
chch	ja chci cist anglicky
chch	Já asi až za 20let
chch	ja ale zadne nemam
chch	ja ale chci kamarady
chch	i want to read all in english...
chch	idiote
chch	hustýý
chch	hustý to bylo rychle
chch	hustý
chch	Hustě ty
chch	hulis skera?
chch	hulíš?
chch	Huh?
chch	hrajes fortnite
chch	hovno vole nasersi
chch	Hovno
chch	hňupe
chch	hmmmm
chch	hmmm divné
chch	hmmm
chch	hmm
chch	hm
chch	hlupáku
chch	hlupaku
chch	historie
chch	hihi
chch	hergot
chch	Help centrum ?
chch	hele
chch	HEJ TY PICO VYPLAJZNI SE
chch	Hej jdu spát
chch	Hej, jak vypadáš?
chch	hej ADMINE
chch	hej
chch	HEHEH
chch	Hehe
chch	hegr?
chch	hajzle
chch	hahha
chch	hahaha XD
chch	hahahahahha
chch	hahahahaha
chch	hahahaha
chch	Ha, ha.
chch	haha
chch	haf
chch	haalooooooooooooooooooooo
chch	ha
chch	google!!!!!!!!!
chch	fuuuuj
chch	funguješ na olej?
chch	fuck shit 🖕
chch	fuck
chch	fíííha
chch	fhhdhfdhfkd
chch	fetaku
chch	fest brácho
chch	Fascinuící
chch	fakt?
chch	fakt
chch	Existuje operace
chch	existuje graviton?
chch	Email jsem zrovna před chvilinkou napsala.
chch	ehm......
chch	ehhhh
chch	eh?
